CONTAINER ID        IMAGE                    COMMAND                  CREATED             STATUS                           PORTS                                            NAMES                    SIZE
ed84070e66da        729a4eb6493d             "/bin/sh -c 'unzip  /"   9 minutes ago       Exited (1) 9 minutes ago                                                          cranky_bhabha            0 B (virtual 691.9 MB)
acff085ebf6f        dd69216e39cc             "/bin/sh -c 'curl -s "   6 days ago          Exited (1) 6 days ago                                                             kickass_brown            996.2 kB (virtual 523.9 MB)
000ff5e943de        dd69216e39cc             "/bin/sh -c 'wget /tm"   6 days ago          Exited (127) 6 days ago                                                           stoic_dijkstra           0 B (virtual 522.9 MB)
87a83298e1ae        dd69216e39cc             "/bin/sh -c 'wget /tm"   7 days ago          Exited (127) 7 days ago                                                           pensive_dijkstra         0 B (virtual 522.9 MB)
e226ef79bfa5        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             insane_goodall           996.2 kB (virtual 523.9 MB)
fcb447097dd7        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             mad_goldwasser           19.14 MB (virtual 542.1 MB)
12f5bbf22d9c        2743a5d737a4             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             thirsty_meninsky         996.2 kB (virtual 523.9 MB)
1f2154b9c20b        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             stupefied_mirzakhani     138.3 MB (virtual 661.2 MB)
f4ca3d644800        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             jovial_boyd              138.3 MB (virtual 661.2 MB)
eeffcf2e3d7e        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             romantic_blackwell       138.3 MB (virtual 661.2 MB)
62ba772d80e1        dd69216e39cc             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             sick_wilson              138.3 MB (virtual 661.2 MB)
d05fe40915b1        39fc29dfcf09             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             insane_jepsen            996.2 kB (virtual 523.9 MB)
1fcdc9945db0        5f3cbc385a6a             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           serene_dubinsky          7.488 kB (virtual 557.6 MB)
5d86ecf0afd9        5f3cbc385a6a             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           elegant_mcnulty          7.488 kB (virtual 557.6 MB)
de87581c7417        davey/influxdb           "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           fervent_hamilton         12.39 kB (virtual 279.9 MB)
1c1e99bc53c1        6b977310f352             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           sleepy_sinoussi          7.488 kB (virtual 578.2 MB)
e7f7f2a70def        679f519dbd3b             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           condescending_minsky     7.488 kB (virtual 557.6 MB)
2057441ee537        679f519dbd3b             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           small_liskov             7.488 kB (virtual 557.6 MB)
d409eea27ff8        davey/influxdb           "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           naughty_colden           12.24 kB (virtual 279.9 MB)
31768fe2a7fa        6b6782f7a44a             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           gigantic_blackwell       7.488 kB (virtual 259.4 MB)
e410b3a2bd58        6b6782f7a44a             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           tiny_shockley            7.488 kB (virtual 259.4 MB)
abad1e7c4bce        6b6782f7a44a             "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           desperate_borg           7.488 kB (virtual 259.4 MB)
e7d37be216e0        ea74108fe0d6             "/bin/sh -c 'curl -s "   7 days ago          Exited (1) 7 days ago                                                             compassionate_shirley    986.7 kB (virtual 225.4 MB)
60e121a8e36b        davey/influxdb           "/run.sh"                7 days ago          Exited (137) 7 days ago                                                           hopeful_mirzakhani       12.24 kB (virtual 279.9 MB)
bee4ff257efb        influxdb                 "/run.sh"                12 days ago         Exited (0) 9 days ago                                                             naughty_spence           8.172 kB (virtual 522.9 MB)
4fa98c2ee4db        d5718c56b75f             "/bin/sh -c 'curl -s "   2 weeks ago         Exited (1) 2 weeks ago                                                            high_mccarthy            995.3 kB (virtual 489.3 MB)
695091a75ec8        1143f2212ea0             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          agitated_kirch           8.172 kB (virtual 488.3 MB)
d76309619e2c        77ab6c56da80             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          sick_perlman             0 B (virtual 453.7 MB)
959ea9771ed9        77ab6c56da80             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          trusting_poitras         0 B (virtual 453.7 MB)
ed947fb6536c        77ab6c56da80             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          serene_boyd              0 B (virtual 453.7 MB)
fcea791752b7        77ab6c56da80             "/run.sh"                2 weeks ago         Created                                                                           reverent_borg            0 B (virtual 453.7 MB)
ff4bbc13788f        c5cf256c6676             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          focused_knuth            0 B (virtual 419.1 MB)
97ac0e218850        d29e43d1c14b             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          stoic_northcutt          8.172 kB (virtual 384.5 MB)
af3765eaf854        7020c912ad24             "/run.sh"                2 weeks ago         Created                          0.0.0.0:8083->8083/tcp, 0.0.0.0:8086->8086/tcp   furious_spence           0 B (virtual 349.9 MB)
45a3e01b61d2        c77ebfe2ffca             "/run.sh"                2 weeks ago         Created                          0.0.0.0:8083->8083/tcp, 0.0.0.0:8086->8086/tcp   boring_cori              0 B (virtual 315.3 MB)
ebb2ddef4b7e        c77ebfe2ffca             "/run.sh"                2 weeks ago         Created                          0.0.0.0:8083->8083/tcp, 0.0.0.0:8086->8086/tcp   desperate_mahavira       0 B (virtual 315.3 MB)
4e6595aa3118        63d09a47f1c5             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          romantic_williams        8.172 kB (virtual 280.3 MB)
c9688f48d79f        tutum/grafana            "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          awesome_euclid           599 B (virtual 214.6 MB)
a4c7497f0da4        63d09a47f1c5             "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          compassionate_dubinsky   8.172 kB (virtual 280.3 MB)
bd484897cdf2        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            cranky_easley            0 B (virtual 234.7 MB)
f479044c6f81        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            hungry_mcclintock        0 B (virtual 234.7 MB)
11b21d0302e3        tutum/grafana            "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          suspicious_elion         599 B (virtual 214.6 MB)
bc831dc78d69        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            insane_hodgkin           0 B (virtual 234.7 MB)
69d7d6ed8f0e        tutum/grafana            "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          naughty_golick           599 B (virtual 214.6 MB)
aadab9f6c97e        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            drunk_shockley           44 B (virtual 214.6 MB)
84b649bf2547        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            prickly_fermi9           44 B (virtual 214.6 MB)
fcc092d66c60        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            sleepy_hamilton          44 B (virtual 214.6 MB)
dddeb2ec5041        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            naughty_swanson          0 B (virtual 234.7 MB)
b987afdb9d58        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            gigantic_bell            44 B (virtual 214.6 MB)
b7b7b4640c85        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            evil_albattani           44 B (virtual 214.6 MB)
